,id,url,author,title,rating,archive_warnings,categories,fandoms,relationships,characters,additional_tags,language,series,published,completed,words,chapters,comments,kudos,bookmarks,hits,standardised_ttr_250,standardised_ttr_500,standardised_ttr_1000,standardised_ttr_4000,honore_h_250,honore_h_500,honore_h_1000,honore_h_4000,sentence_length_mean,sentence_length_median,lexical_density,complexity_stats,known_word_ratio
304,21074648,https://archiveofourown.org/works/21074648?view_full_work=true,['dinomight'],paint me in trust,General Audiences,['No Archive Warnings Apply'],['Gen'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Inko & Midoriya Izuku', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Midoriya Izuku & Uraraka Ochako', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Izuku & Shinsou Hitoshi', 'Iida Tenya & Midoriya Izuku', 'Asui Tsuyu & Midoriya Izuku', 'Eri & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Toogata Mirio']","['Midoriya Izuku', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Uraraka Ochako', 'Todoroki Shouto', 'Shinsou Hitoshi', 'Iida Tenya', 'Asui Tsuyu', 'Eri (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Toogata Mirio', 'Sir Nighteye (My Hero Academia)']","['Alternate Universe - Soulmates', 'Platonic Soulmates', 'Minor Injuries', 'Hurt/Comfort', 'Platonic Cuddling', 'Fluff and Angst', 'Soulmate-Identifying Marks', 'Dekusquad (My Hero Academia)', 'little sprinkles of dadzawa and dadmight', 'Bullying', 'Touch-Starved Midoriya Izuku', 'manga spoilers through the overhaul arc', ""Alternate Universe - Mineta Minoru Doesn't Exist""]",English,Part 1 of every sign of love,2019-10-18,,6376,1/1,349,15391,3560,105367,0.6261428571428571,0.5358571428571428,0.4445714285714285,0.274,2261.095290651114,2292.489676314603,2232.5604962316256,2020.0618679004049,17.70842332613391,15.0,0.3409927637425415,"{'total_words': 7028, 'known_words': 5942, 'unknown_words': 1086, 'known_word_ratio': 0.8454752418895846, 'average_rank': 790.7387566137567}",0.8454752418895846
305,210785,https://archiveofourown.org/works/210785?view_full_work=true,['Mad_Lori'],Alone On the Water,General Audiences,['Major Character Death'],['M/M'],['Sherlock (TV)'],['Sherlock Holmes/John Watson'],"['Sherlock Holmes', 'John Watson']","['Angst', 'Unrequited Love', 'Unresolved Sexual Tension', 'Euthanasia', 'Deathfic', 'Love Confessions', 'Grief']",English,,2011-06-12,,7725,1/1,1590,15458,4244,269038,0.6102352941176471,0.5128235294117647,0.4215,0.26675,2152.986481459405,2091.9674193822784,2039.604046741577,2121.038877127613,11.40176600441501,10.0,0.3015297906602254,"{'total_words': 8521, 'known_words': 6947, 'unknown_words': 1574, 'known_word_ratio': 0.8152798967257364, 'average_rank': 727.6692129181977}",0.8152798967257364
306,21086960,https://archiveofourown.org/works/21086960?view_full_work=true,['Haicrescendo'],All The Gentle Creatures,Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],['Avatar: The Last Airbender'],['Iroh & Zuko (Avatar)'],"['Zuko (Avatar)', 'Iroh (Avatar)', 'Aang (Avatar)', 'Katara (Avatar)', 'Sokka (Avatar)', 'Toph Beifong']","['unfriendly childhood trauma', 'Ozai is a terrible father', 'cute woodland creatures', 'zuko is a gentle hearted kid who loves animals', 'but he is also awkward as shit', 'life changing field trips', 'zuko’s emotional constipation', 'childhood anecdotes as nightmare fuel', 'someone please give this child a hug', 'Good Lord', 'there’s lots of bad language my naughty children']",English,,2019-10-19,,9991,1/1,636,20640,5038,126054,0.6011818181818182,0.5046363636363637,0.4166363636363636,0.26925,2051.050848434064,2061.369623155668,2109.64894440729,2111.8101823845136,21.094117647058823,17.0,0.3423754277606209,"{'total_words': 11155, 'known_words': 9432, 'unknown_words': 1723, 'known_word_ratio': 0.8455401165396683, 'average_rank': 731.5070266528211}",0.8455401165396683
307,21175916,https://archiveofourown.org/works/21175916?view_full_work=true,['Haicrescendo'],Compassion For All Our Monsters,General Audiences,['No Archive Warnings Apply'],['Gen'],['Avatar: The Last Airbender'],['Sokka & Zuko (Avatar)'],"['Zuko (Avatar)', 'Sokka (Avatar)', 'Iroh (Avatar)', 'Hakoda (Avatar)']","['two bros chilling in a hot tub', 'five feet apart cause they’re not gay', 'the author ships zuko x emotionally healthy and fulfilling relationships', 'childhood nightmare fuel', 'what to do when you find out your former enemy is a victim of child abuse', 'you also think he’s kinda pretty', 'zuko hurts everybody’s feelings by existing', 'birth is a curse and existence is a prison', 'peopleing for dummies', 'as written by sokka', 'Ozai is a terrible father', 'how were we ever afraid of you', 'also written by sokka', 'what’s a little trauma between friends?', 'zuko is touch-starved and stressy', 'and needs SO MUCH LOVE', 'on a very deep and very real level', 'sokka takes one for the team', 'the team is ungrateful', 'zuko has daddy issues', 'and not the sexy kind', 'but the absolutely horrifying kind where he stares down Hakoda from across the room and hisses', 'zuko doesn’t have a death wish he has a death assurance', 'And it hurts everyone', 'hand waving canon', 'Pre-Slash']",English,,2019-10-25,2019-10-25,8293,2/2,367,11637,2490,88964,0.6087567567567568,0.5114444444444445,0.424,0.273125,2101.885808198072,2067.960433790484,2078.0073780936173,2101.193113249908,16.584234930448222,14.0,0.3308477237048665,"{'total_words': 9386, 'known_words': 7831, 'unknown_words': 1555, 'known_word_ratio': 0.8343277221393565, 'average_rank': 731.7410321489002}",0.8343277221393565
308,21280649,https://archiveofourown.org/works/21280649?view_full_work=true,['pupeez4eva'],Shattered Dreams,Not Rated,['Major Character Death'],['M/M'],['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù'],"['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian', 'Jiang Cheng | Jiang Wanyin & Wei Ying | Wei Wuxian', 'Jiang Yanli & Wei Ying | Wei Wuxian']","['Wei Ying | Wei Wuxian', 'Jiang Yanli', 'Jiang Cheng | Jiang Wanyin', 'Lan Zhan | Lan Wangji', 'Lan Yuan | Lan Sizhui', 'Lan Jingyi']","['Time Travel', 'Angst', 'lots and lots of angst', ""Character death but it's WWX so he is coming back"", 'WWX time travels back to the Nightless City', ""And doesn't let JYL take the blow for him"", 'Post-Canon', 'Angst with a Happy Ending', 'And then just lots of fluff and WangXian and Yunmeng sib feels to make up for all the angst']",English,,2019-11-02,2019-11-18,8561,3/3,469,14673,2829,150908,0.59,0.4943333333333333,0.4064444444444444,0.252,2017.089515563801,1985.67487606812,2006.082905567182,1965.121761967624,19.21946902654868,16.0,0.3592498350768071,"{'total_words': 9098, 'known_words': 7367, 'unknown_words': 1731, 'known_word_ratio': 0.809738404044845, 'average_rank': 712.9972413793104}",0.809738404044845
309,21283166,https://archiveofourown.org/works/21283166?view_full_work=true,['fatal (cumrich)'],"the moon keeps calling out to me, but i only ever hear your name",Explicit,['No Archive Warnings Apply'],['M/M'],['방탄소년단 | Bangtan Boys | BTS'],['Jeon Jungkook/Park Jimin'],"['Park Jimin (BTS)', 'Jeon Jungkook', 'Jung Hoseok | J-Hope', 'Kim Namjoon | RM', 'Kim Taehyung | V', 'Min Yoongi | Suga']","['Alternate Universe - Werewolf', 'Alternate Universe - Fantasy', 'Alpha/Beta/Omega Dynamics', 'Pack Dynamics', 'Pack Hierarchy', 'Arranged Marriage', 'Werewolf Bonds', 'Bestiality', 'Mating Bond', 'Claiming', 'Mating Bites', 'Enemies to Lovers', 'Violence', 'Rough Sex', 'Submission', 'Anal Sex', 'Large Cock', 'Stomach Bulge', 'Come Inflation', 'Multiple Orgasms', 'Overstimulation', 'Crying', 'Rimming', 'Felching', 'Dirty Talk', 'Marking', 'Knotting', 'Praise Kink', 'Dry Orgasm', 'Cock Warming', 'Magic', 'Past Underage Sex', 'Human Park Jimin (BTS)', 'Werewolf Jeon Jungkook', 'Marriage of Convenience']",English,,2019-11-06,,16167,1/1,155,12055,2952,209604,0.6236,0.5305142857142857,0.4443529411764706,0.2935,2331.979969361135,2328.945633315934,2300.112181926342,2252.4490818164577,18.652488687782807,18.0,0.3806123988134144,"{'total_words': 17627, 'known_words': 14151, 'unknown_words': 3476, 'known_word_ratio': 0.8028025188631077, 'average_rank': 822.3572368421053}",0.8028025188631077
310,21284675,https://archiveofourown.org/works/21284675?view_full_work=true,['WorseOmens'],Sleeping Like The Dead,Not Rated,['No Archive Warnings Apply'],['M/M'],"['Good Omens - Neil Gaiman & Terry Pratchett', 'Good Omens (TV)']","['Crowley/Aziraphale', 'Ineffable Husbands - Relationship']","['Crowley', 'Aziraphale', 'OCs']","['outsider pov', 'yes - Freeform', 'another one', 'WHAT OF IT?', 'Long naps', '3 months to be specific', 'Misunderstandings', 'Soho locals love their crazy angel', 'Fluff', 'Humour', 'Oops', 'angst-free zone', 'soft fic', 'Soho solidarity']",English,Part 3 of Good Omens Outsider POVs,2019-11-02,,5677,1/1,195,5907,658,32094,0.6563478260869565,0.5665454545454546,0.4796,0.3305,2596.5914745685536,2511.6216300391698,2375.1502354977824,2509.092362520568,15.40251572327044,14.0,0.3393055555555556,"{'total_words': 5989, 'known_words': 5050, 'unknown_words': 939, 'known_word_ratio': 0.8432125563533144, 'average_rank': 759.8056636693061}",0.8432125563533144
311,21363562,https://archiveofourown.org/works/21363562?view_full_work=true,['discordiansamba'],kintsugi,General Audiences,['No Archive Warnings Apply'],['Gen'],['Avatar: The Last Airbender'],['Toph Beifong & Zuko'],"['Zuko (Avatar)', 'Toph Beifong', 'Lao Beifong']","['Alternate Universe - Canon Divergence', ""toph didn't get her field trip so she gets to hog zuko for three whole years""]",English,Part 1 of kintsugi,2019-11-09,,8390,1/1,229,9335,749,78131,0.6137777777777778,0.5128888888888888,0.4191111111111111,0.261125,2129.4244219931707,2051.451841060778,1980.537919934109,1993.792178673586,15.435344827586206,13.0,0.3052459646425826,"{'total_words': 9067, 'known_words': 8012, 'unknown_words': 1055, 'known_word_ratio': 0.8836439836770706, 'average_rank': 712.2964021519839}",0.8836439836770706
312,213786,https://archiveofourown.org/works/213786?view_full_work=true,['Aria'],End Racism in the OTW | Shatter,Explicit,['No Archive Warnings Apply'],['M/M'],['Thor (Movies)'],['Thor/Loki'],"['Loki (Marvel)', 'Thor (Marvel)', 'Jane Foster', 'Darcy Lewis', 'Erik Selvig']","['Identity Issues', 'Dreams', 'Families of Choice', 'First Time', 'Norse Mythology - Freeform', 'Podfic Available', 'Alternate Universe - Canon Divergence']",English,,2011-06-20,,32209,1/1,297,14296,2777,264124,0.6248296296296296,0.5353731343283582,0.4518787878787879,0.3016875,2441.05264442057,2429.3694214486995,2392.716518491713,2288.691133868687,16.767006109979633,14.0,0.3563369454707764,"{'total_words': 33960, 'known_words': 27683, 'unknown_words': 6277, 'known_word_ratio': 0.8151648998822144, 'average_rank': 786.7931744416994}",0.8151648998822144
313,21380770,https://archiveofourown.org/works/21380770?view_full_work=true,['AMournfulHowlInTheNight'],A Helping Hand in the Dark,General Audiences,['No Archive Warnings Apply'],['Gen'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku & Sensei | All For One'],"['Midoriya Izuku', 'Sensei | All For One', 'Yagi Toshinori | All Might']",['Alternate Universe - Canon Divergence'],English,,2019-11-10,2019-12-14,30892,10/10,973,8938,2905,122265,0.6251818181818182,0.5386969696969697,0.4575151515151515,0.31821875,2331.3667436169085,2385.814882138337,2408.2896048885377,2435.66815325715,13.492135616917162,12.0,0.3570114881253831,"{'total_words': 33074, 'known_words': 27081, 'unknown_words': 5993, 'known_word_ratio': 0.8188002660700248, 'average_rank': 759.7264120707083}",0.8188002660700248
314,21383248,https://archiveofourown.org/works/21383248?view_full_work=true,['etymologyplayground'],"You, Asleep and Dreaming",Mature,['No Archive Warnings Apply'],['M/M'],"['陈情令 | The Untamed (TV)', '魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù']",['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian'],"['Lan Zhan | Lan Wangji', 'Wei Ying | Wei Wuxian']","['LWJ POV', '5+1 Things', 'Literal Sleeping Together', 'Sharing a Bed', 'Cuddling & Snuggling', 'Intimacy', 'Getting Together', 'Fluff', 'November Is For Getting Cozy.', 'Post-Canon', 'Undressing', ""wwx's 'angry lwj' kink"", 'Spanish Translation']",English,,2019-11-10,,9632,1/1,750,18816,5705,175326,0.597170731707317,0.5083,0.4242,0.2815,2213.726920216469,2212.9706368714915,2196.092283738311,2159.2225560304746,14.911242603550296,12.0,0.3849351919784788,"{'total_words': 10320, 'known_words': 7743, 'unknown_words': 2577, 'known_word_ratio': 0.7502906976744186, 'average_rank': 806.9616905368597}",0.7502906976744186
315,21383983,https://archiveofourown.org/works/21383983?view_full_work=true,['Haicrescendo'],To Take Pride,General Audiences,['No Archive Warnings Apply'],['Gen'],['Avatar: The Last Airbender'],"['Iroh & Zuko (Avatar)', 'The Gaang & Zuko (Avatar)']","['Zuko (Avatar)', 'Iroh (Avatar)', 'Sokka (Avatar)', 'Aang (Avatar)', 'Katara (Avatar)']","['casually beautiful zuko', 'oops it’s definitely child abuse', 'zuko is Not Fucking Around', 'appa is consistently dirty and zuko is salty as hell about it', 'HOW COULD YOU LET HIM GET LIKE THIS???', 'a rage-filled manifesto as written by zuko', 'real talk tho appa is like the dirty harriet of sky bison', 'the crew is ride or die', 'abide by the rules of hospitality or perish', 'oops the author can’t help adding fiber arts to everything', 'zuko is bigger and SO IS HIS PAIN', 'so is his voice', 'uncle takes looking after his kid SUPER SERIOUSLY', 'childhood nightmare fuel', 'zuko can never remember that his alias is li', 'and consequently never answers to it', 'its a beautiful day on the jasmine dragon and you are a horrible son', 'Alternate Universe - Canon Divergence', 'uncle just wants his precious child to MAKE SOME GODDAMN FRIENDS', 'hand waving canon because fuck it', 'zuko has no chill', 'and is fully prepared to throw hands']",English,Part 2 of What We’re Given,2019-11-10,,6679,1/1,339,15545,999,110721,0.6230344827586207,0.5267142857142857,0.4388571428571428,0.27575,2120.418361158884,2065.4311730864424,2082.043309164754,2117.670544683457,16.263157894736842,13.0,0.329020979020979,"{'total_words': 7456, 'known_words': 6180, 'unknown_words': 1276, 'known_word_ratio': 0.828862660944206, 'average_rank': 754.106445632021}",0.828862660944206
316,21446797,https://archiveofourown.org/works/21446797?view_full_work=true,['TentativeTreason'],When You Assume Wrong,General Audiences,['Creator Chose Not To Use Archive Warnings'],[],"['Marvel Cinematic Universe', 'The Avengers (Marvel) - All Media Types', 'Spider-Man - All Media Types', 'Iron Man (Movies)']","['Peter Parker & Tony Stark', 'May Parker (Spider-Man) & Peter Parker & Tony Stark', 'May Parker (Spider-Man) & Tony Stark', 'Tony Stark & Avengers Team', 'Peter Parker & Avengers Team']","['Peter Parker', 'May Parker (Spider-Man)', 'Tony Stark', 'Clint Barton', 'Natasha Romanov (Marvel)', 'Steve Rogers', 'Sam Wilson (Marvel)', 'Avengers Team (MCU)', 'James ""Rhodey"" Rhodes', 'Happy Hogan']","['Post-Spider-Man: Homecoming', 'Not Avengers: Infinity War Part 1 (Movie) Compliant', 'Irondad', ""Tony Stark Acting as Peter Parker's Parental Figure"", 'Parent Tony Stark', 'Peter Parker Meets the Avengers', 'Suspected Affair', 'Misunderstandings', 'Precious Peter Parker', 'Tony Stark Has A Heart', 'Identity Reveal', 'Protective Tony Stark', 'May Parker (Spider-Man) & Tony Stark Coparenting Peter Parker', 'no beta we die like men']",English,Part 1 of There Can Only Be One Explanation,2019-11-16,2020-12-05,14419,3/3,373,11288,1735,134236,0.6289032258064516,0.535483870967742,0.4466666666666666,0.2865,2215.6595527995223,2190.205083296481,2141.8041177095274,2120.637993697021,15.145950280673617,13.0,0.3370087336244541,"{'total_words': 15632, 'known_words': 12824, 'unknown_words': 2808, 'known_word_ratio': 0.8203684749232344, 'average_rank': 694.1421482311509}",0.8203684749232344
317,21517714,https://archiveofourown.org/works/21517714?view_full_work=true,['LadyKenz347'],The Troublesome Thing About Time,Mature,['No Archive Warnings Apply'],['F/M'],['Harry Potter - J. K. Rowling'],['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Harry Potter', 'Draco Malfoy', 'Theo Nott', 'Future Draco Malfoy']","['Co-workers', 'Time Travel', 'Smut', 'Fluff', 'Little bit of angst', 'secret pining', 'Two Dracos!', ""Not REALLY infidelity... but if you're very sensitive to the topic maybe not for you"", 'Gray area', 'Forced co-habitation', 'Auror Draco', 'Snarky Cinnamon Bun Draco', 'Irritable Granger', 'Infidelity', 'Older Man/Younger Woman']",English,,2020-11-22,2020-11-22,38914,9/9,1068,10082,2910,194441,0.6546181818181819,0.5689512195121951,0.4845365853658536,0.327275,2675.08617309921,2619.5703151859334,2506.5694148830853,2341.7981089534987,16.572537112010796,15.0,0.3507110981357134,"{'total_words': 41328, 'known_words': 34244, 'unknown_words': 7084, 'known_word_ratio': 0.8285907859078591, 'average_rank': 777.3014826056502}",0.8285907859078591
318,21526240,https://archiveofourown.org/works/21526240?view_full_work=true,['Haicrescendo'],The Good Vanilla,General Audiences,['No Archive Warnings Apply'],['M/M'],['Avatar: The Last Airbender'],['Sokka/Zuko (Avatar)'],"['Sokka (Avatar)', 'Zuko (Avatar)']","['this is soft garbage', 'no room for pain here', 'try somewhere else', 'well maybe a little pain because it ain’t a zuko fic without it', 'Assassination attempts', 'something tastes like poison', 'playing the long game without realizing that you’re playing the long game', 'Showing Love through Food', 'Fire Lord Zuko', 'the sweetest and softest fire lord in current history', 'Ambassador Sokka', 'who’s just here for the food and great bed', 'also to make the world a better place', 'terrible awful flirting', 'like zuko is so so so bad at it', 'but it’s fine', 'he doesn’t even consider that it could ever go anywhere anyway', 'surprise']",English,,2019-11-22,,5620,1/1,570,26681,4853,152023,0.6213333333333333,0.526,0.4408333333333333,0.28675,2191.543843560641,2167.53943632194,2135.294827689904,2077.1342657635428,13.720226843100187,10.0,0.3462587964957633,"{'total_words': 6247, 'known_words': 5231, 'unknown_words': 1016, 'known_word_ratio': 0.8373619337281896, 'average_rank': 769.2921821196276}",0.8373619337281896
319,21689197,https://archiveofourown.org/works/21689197?view_full_work=true,['quick_cat_tl'],S5E18 - A Single Pale (Chinese) Rose - Full HD,Not Rated,['No Archive Warnings Apply'],['M/M'],"[""人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù""]",['Luo Binghe/Shen Yuan | Shen Qingqiu'],[],"['Fluff and Angst', 'Dream Invasion', 'Shen Yuan Reveal', 'Binghe POV', 'Binghe is very soft for his husbands trust me on this']",English,,2019-12-06,,5225,1/1,188,8204,1561,44028,0.6043636363636363,0.5121818181818182,0.4268,0.2655,2141.7294961145526,2135.536303280124,2114.7564409496035,2092.2281989996086,13.349532710280371,11.0,0.3288067032649523,"{'total_words': 5692, 'known_words': 4671, 'unknown_words': 1021, 'known_word_ratio': 0.8206254392129304, 'average_rank': 789.9197495731361}",0.8206254392129304
320,21729094,https://archiveofourown.org/works/21729094?view_full_work=true,['R_E_R6'],Eddie's Not-So-Secret Feelings,Not Rated,['No Archive Warnings Apply'],['M/M'],['9-1-1 (TV)'],"['Evan ""Buck"" Buckley/Eddie Diaz']","['Evan ""Buck"" Buckley', 'Eddie Diaz (9-1-1)', 'Christopher Diaz (9-1-1)', 'Henrietta ""Hen"" Wilson', 'Other Character Tags to Be Added', 'Howie ""Chimney"" Han', 'Isabel Diaz', 'Original Characters', 'Diaz Family']","['5+1 Things', 'Family Feels', 'Pining', 'Mutual Pining', 'Feelings Realization', 'Accidental Co-Parenting', 'Domestic Fluff', 'Family Game Night', 'family gathering', 'Wall Make-Outs', 'talking about feelings', 'Angst', 'Fluff', 'Fluff and Angst', 'slight humour', 'Hen Wins The Bet', 'speaking spanish', 'Buck speaks Spanish', 'buck is good with kids', ""Eddie Can't Resist Him"", 'Diaz Family Feels', 'Diaz Family Approve', 'Getting Together', 'Soft Eddie Diaz (9-1-1 TV)']",English,,2019-12-09,2020-01-14,17115,6/6,353,6952,1248,88057,0.6133333333333333,0.5227567567567568,0.4367222222222222,0.2885625,2278.0399540491544,2240.455460671153,2191.4705503206283,2195.56076128834,19.621296296296297,18.0,0.3746620126837422,"{'total_words': 18853, 'known_words': 15294, 'unknown_words': 3559, 'known_word_ratio': 0.811223677929242, 'average_rank': 750.1340644098652}",0.811223677929242
